id,species_searched,species,longitude,latitude,source,date,key,temporal_filter,precision_filter,.val,.equ,.zer,.cap,.cen,.sea,.urb,.otl,.gbf,.inst,.dpl,.summary
400,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.856613,-15.917799,gbif,2021,4022242379,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
401,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.051526,-32.201285,gbif,2021,3112551092,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
402,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.072312,-22.561243,gbif,2021,3325752406,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
403,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.628159,-17.983999,gbif,2021,3307456876,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
404,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.85757,-31.774462,gbif,2021,3314516308,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
405,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.805471,-31.619391,gbif,2021,4067184490,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
406,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.874809,-21.219875,gbif,2021,3773393229,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
407,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.221478,-22.178989,gbif,2021,3925070884,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
408,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.753861,-32.705122,gbif,2021,3988757104,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
409,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.509019,-22.525994,gbif,2021,3328022769,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
410,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.964814,-31.685886,gbif,2021,3327846333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
411,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-62.641411,-32.867185,gbif,2021,3881411348,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
412,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.935539,-21.5232,gbif,2021,3923593419,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
413,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.827884,-31.734163,gbif,2021,3330643175,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
414,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.919598,-31.699074,gbif,2021,3330652159,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
415,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.934391,-21.306569,gbif,2021,3335201455,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
416,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.618164,-10.593206,gbif,2021,3859859191,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
417,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.213723,-30.01172,gbif,2021,3335298571,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
418,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.895746,-29.388825,gbif,2021,3335503603,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
419,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.350108,-30.200162,gbif,2021,3335292607,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
420,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.055921,-21.106705,gbif,2021,3343818711,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
421,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.173196,-21.164434,gbif,2021,3338112144,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
422,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-62.904256,-30.864583,gbif,2021,4067275518,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
423,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.178449,-30.154806,gbif,2021,4067175503,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
424,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.376249,-31.251473,gbif,2021,3355219072,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
425,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-66.156787,-13.76445,gbif,2021,3698265397,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
426,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.203524,-22.999246,gbif,2021,4091823529,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
427,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.018037,-21.706487,gbif,2021,3355736401,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
428,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.426438,-26.680556,gbif,2021,3384802937,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
429,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-42.696341,-21.129609,gbif,2021,4868188593,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
430,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-62.590397,-30.368649,gbif,2021,3416094564,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
431,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-62.52285,-30.366761,gbif,2021,3416018476,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
432,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.816116,-18.315046,gbif,2021,4006533718,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
433,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.550257,-20.092646,gbif,2021,4080754495,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
434,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-65.660234,-14.101529,gbif,2021,4438875702,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
435,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.985308,-31.685486,gbif,2021,3398763984,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
436,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.303421,-31.36857,gbif,2021,3398661211,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
437,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.474198,-23.325481,gbif,2021,3398850998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
438,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.864291,-15.989207,gbif,2021,3399158401,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
439,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-62.460142,-29.865191,gbif,2021,3416216380,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
440,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.980955,-28.769195,gbif,2021,3415711071,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
441,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.589037,-20.197575,gbif,2021,3456789669,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
442,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.718917,-17.241534,gbif,2021,3466267043,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
443,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.506809,-19.413776,gbif,2021,4465498535,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
444,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.861971,-26.292604,gbif,2021,4911149783,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
445,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.986922,-15.826581,gbif,2021,3456362555,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
446,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.918524,-19.625394,gbif,2021,3456113911,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
447,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-42.696758,-21.129556,gbif,2021,4868189336,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
448,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-42.696759,-21.12952,gbif,2021,4868189344,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
449,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-49.30495,-22.916191,gbif,2020,4910827253,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
450,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.986173,-18.277016,gbif,2020,4950191946,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
451,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.539946,-20.382042,gbif,2020,2574224025,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
452,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.938028,-21.899396,gbif,2020,2609126875,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
453,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.166579,-22.349986,gbif,2020,3032119599,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
454,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.106312,-31.190447,gbif,2020,3988539064,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
455,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.819958,-31.676086,gbif,2020,2988507513,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
456,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.954692,-31.71239,gbif,2020,2814353896,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
457,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.95874,-31.772329,gbif,2020,2992786478,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
458,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.464406,-28.781087,gbif,2020,2862382179,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
459,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.85905,-19.399886,gbif,2020,4015198428,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
460,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.410789,-20.303653,gbif,2020,4421171993,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
461,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.863289,-31.632873,gbif,2020,2988457585,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
462,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.482376,-31.136581,gbif,2020,2851310372,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
463,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.98665,-31.637205,gbif,2020,2992697494,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
464,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.587888,-28.666684,gbif,2020,2862380798,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
465,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.258187,-28.780009,gbif,2020,2864588098,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
466,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.361271,-28.703276,gbif,2020,2864893444,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
467,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.832501,-15.943353,gbif,2020,2862336971,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
468,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.97567,-15.840039,gbif,2020,2864646117,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
469,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.489104,-28.793077,gbif,2020,2864876895,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
470,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.402032,-28.794603,gbif,2020,2864865688,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
471,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.854623,-15.902195,gbif,2020,2873891623,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
472,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.608104,-21.13362,gbif,2020,2883136696,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
473,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.455288,-20.139374,gbif,2020,3061782606,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
474,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.917142,-28.053316,gbif,2020,3988626080,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
475,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.517456,-19.234844,gbif,2020,4046218772,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
476,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-51.919621,-21.113166,gbif,2020,4607203160,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
477,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-63.743576,-31.822214,gbif,2020,2898502015,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
478,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.405836,-20.224191,gbif,2020,2901531214,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
479,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.987281,-21.863677,gbif,2020,3337892943,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
480,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.557528,-20.05072,gbif,2020,4436467521,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
481,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-49.082417,-16.231029,gbif,2020,4935901580,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
482,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.958683,-15.809082,gbif,2020,3070711322,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
483,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.553269,-28.791929,gbif,2020,3032095914,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
484,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.691272,-28.758666,gbif,2020,3061610484,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
485,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.737412,-20.115523,gbif,2019,3773579070,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
486,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.773029,-26.741149,gbif,2019,2350307864,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
487,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.908812,-15.953675,gbif,2019,2294563671,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
488,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-51.798073,-26.549641,gbif,2019,2634494309,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
489,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.854287,-15.982772,gbif,2019,2012956852,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
490,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.855937,-15.82631,gbif,2019,3070482655,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
491,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.433753,-20.338453,gbif,2019,2244233458,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
492,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.962125,-31.667963,gbif,2019,3988546072,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
493,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.866825,-15.982656,gbif,2019,2563441036,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
494,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.939742,-14.963383,gbif,2019,2236883704,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
495,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.647819,-31.339131,gbif,2019,2456557265,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
496,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.973171,-15.634747,gbif,2019,2244223134,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
497,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.275074,-23.292457,gbif,2019,4512165369,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
498,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.145243,-30.485145,gbif,2019,2465173503,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
499,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.629394,-22.096725,gbif,2019,2518016577,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.725627,-28.730387,gbif,2019,2540879974,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
501,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.098048,-30.054899,gbif,2019,2626109239,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
502,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.84258,-18.161573,gbif,2019,3302413603,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
503,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.567442,-17.587333,gbif,2019,4596942515,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
