id,species_searched,species,longitude,latitude,source,date,key,temporal_filter,precision_filter,.val,.equ,.zer,.cap,.cen,.sea,.urb,.gbf,.inst,.dpl,.summary
436,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-44.408696,-18.422663,gbif,2017,3760217639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
437,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.525441,-20.12126,gbif,2017,3415637500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
438,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.576018,-20.130543,gbif,2017,4102620861,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
439,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-44.647346,-22.798368,gbif,2017,2244238036,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
440,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.873663,-24.7643,gbif,2017,3418861686,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
441,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.953922,-24.71052,gbif,2017,3418863533,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
442,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.446014,-23.863568,gbif,2017,3418863558,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
443,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-49.953638,-10.94954,gbif,2017,3874138147,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
444,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.593421,-20.071853,gbif,2017,1880508900,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
445,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-51.185471,-15.730339,gbif,2017,2251943448,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
446,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.065763,-26.920064,gbif,2017,4414223478,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
447,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.657523,-23.572501,gbif,2017,1677284788,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
448,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.893455,-15.956626,gbif,2017,1677321143,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
449,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.2414177,-23.2747666,gbif,2017,3967839860,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
450,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.1824398,-23.1028082,gbif,2017,3967840835,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
451,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.5474807,-23.2232317,gbif,2017,3967844963,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
452,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.6478126,-23.3114347,gbif,2017,3967839868,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
453,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.1788713,-23.2829978,gbif,2017,3967839882,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
454,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.2723488,-23.2237054,gbif,2017,3967839887,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
455,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.3667804,-23.2007051,gbif,2017,3967844985,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
456,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.1946022,-23.2069475,gbif,2017,3967839890,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
457,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.568135,-23.2745108,gbif,2017,3967845815,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
458,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.4520993,-23.3160422,gbif,2017,3967845818,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
459,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.5109798,-23.3573212,gbif,2017,3967845819,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
460,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.5455593,-23.1060183,gbif,2017,3967838972,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
461,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.4659259,-23.1404366,gbif,2017,3967844998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
462,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.3785723,-23.1474269,gbif,2017,3967839902,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
463,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.4300527,-23.1817198,gbif,2017,3967842996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
464,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.6933165,-23.4951061,gbif,2017,3967843820,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
465,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.7333487,-23.476786,gbif,2017,3967839909,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
466,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.7781011,-23.507333,gbif,2017,3967843822,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
467,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.1321978,-23.2210557,gbif,2017,3967838984,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
468,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.1681791,-23.2336566,gbif,2017,3967843007,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
469,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.3333695,-23.3366356,gbif,2017,3967839916,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
470,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.004891,-16.425384,gbif,2016,3465937028,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
471,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.975343,-16.232804,gbif,2016,4908838090,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
472,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.042453,-30.031602,gbif,2016,4067643394,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
473,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.006728,-30.105726,gbif,2016,4067656404,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
474,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.478958,-19.019045,gbif,2016,4112448790,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
475,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.478777,-19.019063,gbif,2016,4112448546,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
476,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.477904,-19.021726,gbif,2016,4112448516,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
477,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.493072,-19.0272,gbif,2016,4112448642,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
478,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.270591,-18.938615,gbif,2016,4112448612,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
479,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.551671,-18.749934,gbif,2016,4112448549,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
480,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.536118,-18.979396,gbif,2016,4112448930,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
481,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.353829,-18.875572,gbif,2016,4112448479,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
482,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.408737,-25.063712,gbif,2016,3330835477,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
483,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.927338,-31.641697,gbif,2016,2988574418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
484,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-49.089959,-16.030105,gbif,2016,4935952759,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
485,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.494263,-19.016548,gbif,2016,4112448498,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
486,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.551557,-18.749961,gbif,2016,4112448489,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
487,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-53.466028,-22.295803,gbif,2016,4528264945,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
488,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.877723,-15.967905,gbif,2016,2311518478,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
489,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.933871,-20.213513,gbif,2016,2563437110,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
490,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.956428,-18.286329,gbif,2016,3044726059,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
491,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.288294,-22.288391,gbif,2016,1993771673,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
492,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.765698,-21.611609,gbif,2016,1847544798,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
493,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-40.461944,-20.392778,gbif,2016,2425455825,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
494,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-51.762941,-20.746989,gbif,2015,3466297601,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
495,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.295737,-18.918676,gbif,2015,4112448827,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
496,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.302069,-18.912365,gbif,2015,4112448732,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
497,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.295079,-18.919298,gbif,2015,4112448846,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
498,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.28259,-18.930908,gbif,2015,4112448767,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
499,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.349431,-18.873722,gbif,2015,4112448340,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.551348,-18.750123,gbif,2015,4112448380,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
501,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.55117,-18.966998,gbif,2015,4112448332,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
502,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.636354,-26.69915,gbif,2015,2813868528,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
503,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.408506,-20.686131,gbif,2015,3455727836,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
504,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.350957,-18.874396,gbif,2015,4112448341,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
505,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.443765,-20.041448,gbif,2015,1703158808,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
506,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.310396,-28.239382,gbif,2015,2557757041,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
507,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.495248,-20.034067,gbif,2015,2596274338,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
508,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.006098,-19.824128,gbif,2015,2626576690,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
509,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.487988,-20.097401,gbif,2015,1338377155,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
510,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.782331,-18.273927,gbif,2015,4974013390,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
511,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-51.016156,-15.2235,gbif,2015,2251946672,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
512,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.348896,-18.874443,gbif,2015,4112448940,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
513,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-55.625348,-15.562464,gbif,2015,1677270498,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
514,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.740606,-26.970331,gbif,2015,1229608357,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
515,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.57069,-20.137242,gbif,2015,4102677743,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
516,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.555402,-18.748804,gbif,2015,4112448687,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
517,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.323226,-13.941021,gbif,2014,4091395169,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
518,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-42.591985,-20.881851,gbif,2014,4029148314,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
519,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-44.822924,-22.203529,gbif,2014,3860300510,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
520,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.526342,-20.150647,gbif,2014,3963497601,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
521,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.328126,-21.921319,gbif,2014,4519116718,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
522,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.788754,-20.294263,gbif,2014,2311365261,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
523,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.493169,-19.026504,gbif,2014,4112448883,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
524,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.587488,-22.555197,gbif,2014,3947333678,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
525,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.349488,-18.873767,gbif,2014,4112448661,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
526,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.353791,-18.875526,gbif,2014,4112448398,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
527,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.330931,-18.884754,gbif,2014,4112448696,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
528,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-42.572627,-20.951318,gbif,2013,4029134355,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
529,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.068574,-19.434084,gbif,2013,4852178777,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
530,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.132034,-19.471841,gbif,2013,2814037660,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
531,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.16109,-30.011896,gbif,2013,4126826818,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
532,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.268411,-28.676428,gbif,2013,3398797875,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
533,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.322208,-9.974261,gbif,2013,2838908984,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
534,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.87218,-18.191448,gbif,2013,4950038796,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
535,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.973682,-18.159058,gbif,2013,4950301482,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
536,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.650429,-18.220621,gbif,2013,4952809422,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
537,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-55.907983,-19.917535,gbif,2013,4162232840,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
538,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.427449,-20.04873,gbif,2013,4935860720,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
539,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-53.758523,-32.140607,gbif,2013,2597500588,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
540,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-53.486661,-22.16627,gbif,2013,4519160953,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
541,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.626616,-15.966622,gbif,2012,2818873661,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
542,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.890282,-26.232253,gbif,2020,3712760363,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
543,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.243472,-29.608378,gbif,2012,4901798357,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
